Customer_ID,Total_Orders,Total_Revenue,Average_Revenue
18511,10,2759721.1506,275972.11506
18513,6,1171551.383,195258.563833333
18557,4,1658334.4308,414583.6077
18589,9,2703886.2013,300431.800144444
18611,3,575697.2671,191899.089033333
18625,4,1716059.4573,429014.864325
18648,6,2574688.7271,429114.78785
18766,7,1230124.1761,175732.025157143
18845,5,1178321.9156,235664.38312
18858,3,837007.1072,279002.369066667
18864,1,377028.342,377028.342
18876,4,948322.7375,237080.684375
18896,5,908892.9533,181778.59066
18973,7,2348535.6397,335505.091385714
19037,6,2202359.053,367059.842166667
19052,6,1935663.7824,322610.6304
19058,8,1996886.145,249610.768125
19124,7,1370368.2831,195766.897585714
19161,9,2283829.099,253758.788777778
19177,8,1506698.9034,188337.362925
19224,5,905720.2677,181144.05354
19250,5,1309529.9812,261905.99624
19332,9,2229286.2406,247698.471177778
19364,9,3685187.0337,409465.225966667
19384,6,2580398.2703,430066.378383333
19431,4,1723881.9371,430970.484275
19432,10,2084347.5733,208434.75733
19438,7,2039513.6678,291359.0954
19487,5,1509031.5791,301806.31582
19519,6,1838771.3588,306461.893133333
19552,8,686806.1277,85850.7659625
19554,6,1015657.8276,169276.3046
19585,2,254267.5784,127133.7892
19627,11,3144167.691,285833.426454546
19628,6,2542331.0814,423721.8469
19782,8,3690667.9088,461333.4886
19804,9,2625324.4594,291702.717711111
19815,4,1326777.7019,331694.425475
19822,4,893113.5716,223278.3929
19874,7,1543436.8602,220490.980028571
19927,6,1120876.1182,186812.686366667
20017,4,1540095.9154,385023.97885
20052,2,1146391.6508,573195.8254
20079,8,1846133.6227,230766.7028375
20139,12,1888119.9476,157343.328966667
20302,7,1566732.2983,223818.899757143
20304,5,1573228.058,314645.6116
20356,3,1148504.4,382834.8
20445,2,966461.0692,483230.5346
20463,4,1347676.5408,336919.1352
20507,3,447498.3234,149166.1078
20510,5,1333687.2432,266737.44864
20592,5,2084897.9189,416979.58378
20623,5,1583070.3962,316614.07924
20631,8,2133966.2756,266745.78445
20659,8,2175832.3974,271979.049675
20669,4,1073898.9762,268474.74405
20698,9,2399697.6025,266633.066944444
20750,8,1468593.3967,183574.1745875
20770,12,2895132.3661,241261.030508333
20793,6,1653673.7313,275612.28855
20828,4,1379354.1858,344838.54645
20927,5,1764432.8532,352886.57064
20964,4,448745.4833,112186.370825
20997,3,69685.787,23228.5956666667
21008,7,2019093.7166,288441.959514286
21025,5,1691287.0968,338257.41936
21041,4,799332.1583,199833.039575
21089,8,1948952.8492,243619.10615
21091,5,1228390.9546,245678.19092
21112,8,2002942.2763,250367.7845375
21132,3,512456.3884,170818.796133333
21145,3,694081.738,231360.579333333
21215,13,4041645.7237,310895.8249
21241,4,1419600.5278,354900.13195
21298,5,1539467.2169,307893.44338
21386,7,873406.9255,124772.417928571
21427,3,769166.071,256388.690333333
21430,5,1203714.3692,240742.87384
21481,5,2105311.0688,421062.21376
21502,6,1045962.8139,174327.13565
21549,4,814219.4058,203554.85145
21575,2,172599.4674,86299.7337
21599,12,2663817.7271,221984.810591667
21611,4,328866.927,82216.73175
21642,4,1134477.593,283619.39825
21710,2,60727.5812,30363.7906
21716,7,2222867.8994,317552.557057143
21718,7,2278146.5148,325449.502114286
21781,6,1277577.6878,212929.614633333
21793,8,1009804.7599,126225.5949875
21809,7,2431099.0677,347299.866814286
21815,4,1111169.6442,277792.41105
21830,5,2371365.7022,474273.14044
21874,8,1636568.0387,204571.0048375
21889,11,2880109.1122,261828.101109091
21918,3,945674.731,315224.910333333
21925,5,2494958.1246,498991.62492
21931,4,1238398.9974,309599.74935
21978,10,2596819.0861,259681.90861
21996,4,944474.2134,236118.55335
21998,5,1959443.8836,391888.77672
22002,5,2015783.09,403156.618
22033,6,1794733.332,299122.222
22062,8,2193719.7956,274214.97445
22096,5,2175441.7418,435088.34836
22275,5,2530489.837,506097.9674
22325,8,2085801.3485,260725.1685625
22381,3,1295261.3364,431753.7788
22438,3,937947.7149,312649.2383
22518,4,375943.6533,93985.913325
22519,6,1320545.7426,220090.9571
22526,7,2097580.2157,299654.316528571
22567,2,289361.028,144680.514
22647,5,1572477.399,314495.4798
22713,8,1642643.1105,205330.3888125
22734,9,3227671.9855,358630.220611111
22752,8,3569639.5824,446204.9478
22822,8,2827377.5202,353422.190025
22945,6,2304442.5568,384073.759466667
22957,7,1067167.0228,152452.431828571
22977,7,930201.3906,132885.912942857
22982,5,1433242.4465,286648.4893
23060,6,694209.2936,115701.548933333
23064,5,1157127.0208,231425.40416
23078,2,502777.1246,251388.5623
23113,7,3473230.284,496175.754857143
23122,14,4410807.2533,315057.66095
23147,6,1825664.7498,304277.4583
23186,3,1411314.073,470438.024333333
23218,6,1626162.8114,271027.135233333
23300,4,1120383.1256,280095.7814
23321,5,1802217.879,360443.5758
23360,5,1688010.6897,337602.13794
23361,4,1125538.1273,281384.531825
23380,9,1652644.833,183627.203666667
23406,7,1747325.8114,249617.973057143
23441,6,1506510.642,251085.107
23459,4,1553838.5516,388459.6379
23626,9,2204530.91,244947.878888889
23640,1,64059.051,64059.051
23665,7,1929379.6306,275625.661514286
23754,5,821930.1054,164386.02108
23766,5,1819801.09,363960.218
23792,6,1166255.76,194375.96
23806,3,885495.2816,295165.093866667
23978,8,1093814.3544,136726.7943
23981,4,548889.2911,137222.322775
23987,6,1249403.8212,208233.9702
24010,4,1035096.162,258774.0405
24044,4,2589118.2119,647279.552975
24045,3,848059.8606,282686.6202
24073,8,2041415.1464,255176.8933
24130,3,408818.3118,136272.7706
24145,7,2160360.7634,308622.9662
24178,4,580853.5634,145213.39085
24268,4,584831.5721,146207.893025
24303,5,975758.6602,195151.73204
24363,6,1818018.3098,303003.051633333
24365,9,1439390.2985,159932.255388889
24459,5,1656899.4538,331379.89076
24464,8,2217785.5895,277223.1986875
24501,6,1485580.0522,247596.675366667
24520,8,1936503.4122,242062.926525
24521,6,1999223.2813,333203.880216667
24535,3,700906.112,233635.370666667
24558,7,1572406.1813,224629.454471429
24587,9,2887810.698,320867.855333333
24614,5,1130283.6376,226056.72752
24681,3,832569.8255,277523.275166667
24714,10,1288113.1775,128811.31775
24734,5,1732960.3016,346592.06032
24744,7,1435877.7677,205125.395385714
24758,7,2016290.5996,288041.514228571
24774,5,762545.809,152509.1618
24880,8,1348308.5947,168538.5743375
24902,6,425446.9724,70907.8287333333
24944,8,2081736.389,260217.048625
24956,10,1714114.3772,171411.43772
25016,11,4307460.3707,391587.306427273
25032,6,1469955.4754,244992.579233333
25054,10,3617713.8406,361771.38406
25083,7,1804371.478,257767.354
25091,7,1467199.8591,209599.979871429
25106,9,1039399.6864,115488.854044444
25272,10,2524505.1304,252450.51304
25335,3,991759.9909,330586.663633333
25381,5,1439442.7095,287888.5419
25459,4,1415543.5744,353885.8936
25566,7,1151876.4188,164553.774114286
25622,7,1527762.0931,218251.727585714
25643,8,2240866.9483,280108.3685375
25736,7,1446871.9781,206695.996871429
25746,5,1055302.898,211060.5796
25940,10,3078996.6982,307899.66982
25973,11,2272006.7313,206546.066481818
26018,5,999939.9647,199987.99294
26029,6,2118034.5426,353005.7571
26076,10,2609018.3334,260901.83334
26081,7,2523093.0881,360441.869728571
26121,6,2292792.569,382132.094833333
26164,6,2059600.6551,343266.77585
26446,7,2125244.4144,303606.344914286
26449,10,1538173.905,153817.3905
26491,5,1436988.2396,287397.64792
26536,7,2339577.2415,334225.320214286
26616,6,2091663.276,348610.546
26642,9,3046534.5231,338503.8359
26647,6,2276314.2419,379385.706983333
26690,5,1198316.5716,239663.31432
26807,10,2273179.7523,227317.97523
26862,5,1326046.417,265209.2834
26924,7,2099527.2181,299932.459728571
26936,4,1680490.2715,420122.567875
26965,5,948176.2386,189635.24772
26994,12,4154773.5334,346231.127783333
27007,6,1380921.2256,230153.5376
27017,10,3116803.288,311680.3288
27052,6,2716191.2568,452698.5428
27102,4,1059247.1972,264811.7993
27115,7,1933963.2852,276280.469314286
27145,5,1581670.3621,316334.07242
27159,7,2336869.2487,333838.4641
27236,10,3774678.311,377467.8311
27453,2,376692.6132,188346.3066
27470,3,1649827.6994,549942.566466667
27478,4,2048875.3294,512218.83235
27551,7,1766962.3909,252423.1987
27584,7,1860436.3909,265776.627271429
27626,6,1122842.2754,187140.379233333
27636,4,1847490.7536,461872.6884
27638,5,2374485.7576,474897.15152
27643,6,1467927.6816,244654.6136
27686,6,1301845.2488,216974.208133333
27695,5,2113146.0282,422629.20564
27701,4,915450.9536,228862.7384
27739,3,1125926.7158,375308.905266667
27747,5,888199.6862,177639.93724
27750,7,1317092.3694,188156.052771429
27768,1,505947.0206,505947.0206
27818,4,1011304.939,252826.23475
27824,3,792043.258,264014.419333333
27828,6,2408726.3359,401454.389316667
27855,10,3142134.2338,314213.42338
27865,3,903062.1118,301020.703933333
27955,6,2950041.2963,491673.549383333
27961,3,520603.512,173534.504
28026,5,1607376.6567,321475.33134
28046,9,4168576.2784,463175.142044445
28058,10,2303747.7913,230374.77913
28077,7,1258091.1421,179727.306014286
28104,5,1742654.0047,348530.80094
28214,4,1699804.639,424951.15975
28224,5,2198971.6568,439794.33136
28261,8,3395155.6868,424394.46085
28392,3,678625.7792,226208.593066667
28456,6,2062587.2666,343764.544433333
28511,3,538488.512,179496.170666667
28571,7,2272322.3845,324617.4835
28636,4,635563.3044,158890.8261
28714,7,2476303.5032,353757.643314286
28753,5,1368970.3134,273794.06268
28763,7,2665206.8184,380743.8312
28867,3,348908.3245,116302.774833333
28973,8,2480946.1569,310118.2696125
29000,6,520679.2972,86779.8828666667
29108,6,1865220.8909,310870.148483333
29111,4,1297272.1188,324318.0297
29136,5,906134.1274,181226.82548
29167,10,3368684.458,336868.4458
29180,7,1699619.7698,242802.824257143
29272,6,1654887.5069,275814.584483333
29275,6,2979592.0868,496598.681133333
29309,9,1685583.6575,187287.073055556
29381,4,933958.7967,233489.699175
29386,3,517274.2776,172424.7592
29403,8,1998419.6266,249802.453325
29539,5,1592191.7327,318438.34654
29655,6,1362372.512,227062.085333333
29658,6,2194311.6437,365718.607283333
29728,5,1712388.3344,342477.66688
29731,6,1840750.5318,306791.7553
29750,8,1612558.5158,201569.814475
29787,3,959720.876,319906.958666667
29861,6,2496054.8387,416009.139783333
29990,5,1417338.8949,283467.77898
30054,1,45895.1108,45895.1108
30150,8,1107678.279,138459.784875
30157,2,764990.3298,382495.1649
30166,4,1065027.1917,266256.797925
30171,4,593328.3536,148332.0884
30186,10,2777200.3645,277720.03645
30454,7,1756729.9166,250961.416657143
30456,7,1045380.4668,149340.066685714
30511,5,1841103.6076,368220.72152
30783,6,1580612.8907,263435.481783333
30806,3,384273.9296,128091.309866667
30833,7,2843895.4479,406270.778271429
30896,6,2057202.4,342867.066666667
30949,5,1629487.975,325897.595
31023,6,2208373.7447,368062.290783333
31119,4,1148566.0422,287141.51055
31132,6,1874905.5506,312484.258433333
31205,6,1889296.5135,314882.75225
31223,2,574436.2131,287218.10655
31241,4,1427358.3584,356839.5896
31315,8,2299831.9403,287478.9925375
31354,3,701063.666,233687.888666667
31363,4,1229172.0354,307293.00885
31451,6,1639971.3572,273328.559533333
31479,5,1083410.3048,216682.06096
31530,4,1541442.5328,385360.6332
31540,5,2069944.3572,413988.87144
31631,4,1382481.5688,345620.3922
31691,9,3294088.3136,366009.812622222
31699,4,1293685.0001,323421.250025
31734,5,839885.1368,167977.02736
31750,6,3504895.9116,584149.3186
31760,4,1503117.8057,375779.451425
31802,6,1880312.6038,313385.433966667
31806,4,984180.8444,246045.2111
31862,6,1607943.9058,267990.650966667
32029,4,687419.504,171854.876
32059,3,473023.591,157674.530333333
32093,8,3234312.5977,404289.0747125
32096,7,3154929.731,450704.247285714
32099,5,535182.521,107036.5042
32143,11,3999935.1884,363630.471672727
32185,4,655348.9549,163837.238725
32248,8,2012439.4695,251554.9336875
32276,7,1789602.8192,255657.5456
32293,5,1369539.7422,273907.94844
32468,6,1328920.1,221486.683333333
32487,4,1191168.9846,297792.24615
32510,6,1044229.5916,174038.265266667
32531,5,1474070.8264,294814.16528
32558,4,1374887.1634,343721.79085
32592,4,1747567.1052,436891.7763
32703,5,1920888.0663,384177.61326
32720,4,2224032.6987,556008.174675
32736,5,1049483.1506,209896.63012
32780,9,2173209.8567,241467.761855556
32805,5,1807254.7264,361450.94528
32822,6,2110997.2104,351832.8684
32830,8,2928648.9723,366081.1215375
32844,6,1889841.1744,314973.529066667
32915,3,1277231.0844,425743.6948
32952,7,1589256.3457,227036.620814286
32994,6,1429704.4541,238284.075683333
33077,6,2403453.9473,400575.657883333
33088,9,1826078.0162,202897.557355556
33090,4,428102.5857,107025.646425
33172,3,319093.7746,106364.591533333
33203,5,2095343.586,419068.7172
33247,8,1859188.8171,232398.6021375
33291,5,1703524.7725,340704.9545
33305,5,1417411.2132,283482.24264
33318,2,204983.9732,102491.9866
33326,4,1844084.3716,461021.0929
33423,4,948734.591,237183.64775
33437,5,858268.9553,171653.79106
33486,6,1545211.7107,257535.285116667
33506,7,3145711.7622,449387.3946
33563,8,2452209.0748,306526.13435
33565,10,2001591.1009,200159.11009
33568,9,2187990.4812,243110.053466667
33585,6,803101.3565,133850.226083333
33631,5,691361.0117,138272.20234
33648,9,3066449.5406,340716.615622222
33656,5,1839121.9401,367824.38802
33665,4,844488.053,211122.01325
33674,7,1212663.072,173237.581714286
33678,3,575811.532,191937.177333333
33685,6,1737103.4717,289517.245283333
33698,8,2373182.3969,296647.7996125
33785,10,3322179.2288,332217.92288
33818,1,248840.322,248840.322
33825,8,2908219.7778,363527.472225
33847,6,1577218.1411,262869.690183333
33939,6,2034464.5408,339077.423466667
33990,5,998374.8776,199674.97552
34145,5,1519918.9214,303983.78428
34148,5,1163040.2192,232608.04384
34181,5,2088827.0166,417765.40332
34261,5,1406772.7458,281354.54916
34287,6,844222.5083,140703.751383333
34335,7,2026212.8686,289458.981228571
34360,4,1085514.3996,271378.5999
34384,4,935197.7652,233799.4413
34395,5,1265423.1969,253084.63938
34415,8,2171554.2583,271444.2822875
34438,5,1062861.1798,212572.23596
34518,6,1057401.0913,176233.515216667
34528,5,616369.1244,123273.82488
34657,7,805404.4455,115057.777928571
34689,6,1787143.6123,297857.268716667
34748,8,2783923.6391,347990.4548875
34749,4,942125.5872,235531.3968
34753,7,1310200.6194,187171.517057143
34853,4,1127421.4636,281855.3659
34941,5,856880.1333,171376.02666
34965,6,1706929.1446,284488.190766667
34967,4,700060.1266,175015.03165
34974,4,1904170.1614,476042.54035
35005,10,3643900.684,364390.0684
35006,5,1257809.7943,251561.95886
35018,5,1806490.1383,361298.02766
35049,4,889212.3988,222303.0997
35118,6,1650189.5338,275031.588966667
35137,7,793446.3971,113349.4853
35208,6,2169101.4988,361516.916466667
35214,8,1303945.6627,162993.2078375
35241,6,2333335.1022,388889.1837
35282,3,1065681.932,355227.310666667
35325,3,636317.7708,212105.9236
35342,5,683518.2123,136703.64246
35362,6,1285800.1437,214300.02395
35372,4,693815.7795,173453.944875
35385,8,2544871.0814,318108.885175
35398,6,1458647.2177,243107.869616667
35411,4,834728.8088,208682.2022
35535,5,1870605.2905,374121.0581
35558,7,3355191.2554,479313.036485714
35592,2,1391245.404,695622.702
35607,6,2437663.5204,406277.2534
35609,6,2328472.9514,388078.825233333
35619,5,1161980.2786,232396.05572
35620,7,1700951.4816,242993.0688
35624,7,2934966.5708,419280.938685714
35674,5,2649557.0043,529911.40086
35725,4,1339708.9035,334927.225875
35824,3,778064.355,259354.785
35843,6,1403371.9678,233895.327966667
35873,6,1334821.4892,222470.2482
35902,5,682601.7766,136520.35532
35909,2,70511.3608,35255.6804
35910,5,1196180.7678,239236.15356
35984,4,1949692.6546,487423.16365
36013,3,527408.1021,175802.7007
36025,4,1087744.4774,271936.11935
36047,5,1137360.9672,227472.19344
36086,6,1639761.1323,273293.52205
36123,6,1989053.736,331508.956
36131,5,2168545.8209,433709.16418
36146,5,2307107.784,461421.5568
36164,7,3027625.7118,432517.958828572
36189,7,2882814.0478,411830.578257143
36239,4,603282.7285,150820.682125
36286,3,1051926.2544,350642.0848
36345,4,401910.3508,100477.5877
36423,5,1123548.6565,224709.7313
36482,5,1828916.0568,365783.21136
36508,3,1459056.3543,486352.1181
36512,6,1082334.7698,180389.1283
36564,2,626291.8193,313145.90965
36667,7,1706651.3966,243807.342371429
36675,6,881049.5374,146841.589566667
36686,5,993932.8245,198786.5649
36770,5,1503282.2895,300656.4579
36805,7,2294708.1295,327815.447071429
36812,5,1116214.663,223242.9326
36836,7,2241525.2782,320217.896885714
36876,2,631070.8921,315535.44605
36887,5,1342202.5294,268440.50588
36917,6,2003075.6648,333845.944133333
36933,5,1189027.5234,237805.50468
36941,9,1633359.3332,181484.370355556
36967,5,2012147.2332,402429.44664
37057,6,1372829.3895,228804.89825
37092,3,1077316.3076,359105.435866667
37094,12,3317819.5756,276484.964633333
37286,2,168563.4405,84281.72025
37625,2,752033.6535,376016.82675
37640,8,1629490.2447,203686.2805875
37664,6,1187588.5979,197931.432983333
37684,5,2039703.2358,407940.64716
37698,3,433605.786,144535.262
37712,9,2766013.6458,307334.849533333
37715,4,812045.2249,203011.306225
37718,3,549530.4269,183176.808966667
37764,4,529218.6268,132304.6567
37889,4,801871.3712,200467.8428
37901,4,1060333.353,265083.33825
37950,7,2408542.1781,344077.454014286
38020,5,1254921.515,250984.303
38093,5,922571.3816,184514.27632
38101,5,2336958.8627,467391.77254
38150,3,497066.1248,165688.708266667
38179,10,3185079.3483,318507.93483
38212,5,1494161.844,298832.3688
38238,6,2646392.4346,441065.405766667
38245,8,2464540.3585,308067.5448125
38267,4,755550.648,188887.662
38440,3,862261.8856,287420.628533333
38467,4,1524509.4588,381127.3647
38468,8,1335048.7331,166881.0916375
38482,9,1267645.398,140849.488666667
38569,5,2002042.6921,400408.53842
38632,5,1748246.4303,349649.28606
38633,4,1478432.4468,369608.1117
38649,1,78428.673,78428.673
38663,6,1900127.6321,316687.938683333
38682,8,2600341.3405,325042.6675625
38727,4,1382073.123,345518.28075
38740,8,1675385.9511,209423.2438875
38779,3,442114.1045,147371.368166667
38782,9,2170695.3926,241188.376955556
38871,5,772408.1339,154481.62678
38935,7,2711065.0249,387295.003557143
38940,7,2430591.4571,347227.351014286
39012,4,1216982.9484,304245.7371
39047,9,3114050.2536,346005.583733333
39084,9,2071835.2755,230203.9195
39108,6,1160607.5881,193434.598016667
39125,4,1187780.7162,296945.17905
39156,4,474514.1692,118628.5423
39223,6,1715037.2124,285839.5354
39241,3,252496.038,84165.346
39246,4,887478.3991,221869.599775
39247,5,1838167.6273,367633.52546
39252,6,2028748.03,338124.671666667
39253,11,2294886.5674,208626.051581818
39393,3,899191.7608,299730.586933333
39419,3,707192.2542,235730.7514
39431,7,1136753.8336,162393.4048
39479,5,1911503.4095,382300.6819
39521,4,661487.9088,165371.9772
39531,6,2212654.1865,368775.69775
39552,7,3127631.8157,446804.5451
39563,2,805306.4843,402653.24215
39572,5,2245764.4252,449152.88504
39574,7,2830826.1436,404403.7348
39603,6,1881590.2573,313598.376216667
39635,9,1510365.6082,167818.400911111
39713,7,3308628.8185,472661.259785714
39718,9,3500494.8084,388943.8676
39765,2,850439.7804,425219.8902
39830,6,1780618.0169,296769.669483333
39947,6,2461569.3134,410261.552233333
40021,7,2049265.6648,292752.237828571
40039,10,2584743.8592,258474.38592
40052,6,491520.535,81920.0891666667
40055,8,2220867.3962,277608.424525
40066,3,903395.955,301131.985
40078,8,2596655.3852,324581.92315
40099,6,2504354.2125,417392.36875
40110,8,1915905.1187,239488.1398375
40149,6,1222125.1325,203687.522083333
40156,6,1974748.2059,329124.700983333
40251,4,627139.9959,156784.998975
40267,7,1688206.6097,241172.372814286
40281,8,1327217.4821,165902.1852625
40292,5,1238025.7528,247605.15056
40299,7,2049615.1856,292802.169371429
40365,6,2274817.4404,379136.240066667
40379,9,2298243.3041,255360.367122222
40395,5,784169.8305,156833.9661
40399,3,873546.9847,291182.328233333
40405,5,2738134.3442,547626.86884
40412,6,1666898.1115,277816.351916667
40442,6,1690059.8415,281676.64025
40459,8,1326464.4473,165808.0559125
40509,3,260842.2336,86947.4112
40537,9,2978804.7666,330978.3074
40547,3,748984.7788,249661.592933333
40761,7,2317101.6624,331014.5232
40771,11,1976690.3775,179699.125227273
40773,10,3356231.2881,335623.12881
40807,5,1546828.4058,309365.68116
40947,11,3789930.7367,344539.157881818
40991,3,754306.1646,251435.3882
41053,6,2685336.2668,447556.044466667
41072,7,3123238.5447,446176.934957143
41079,2,531742.9416,265871.4708
41107,4,1363479.3091,340869.827275
41111,8,1845894.4748,230736.80935
41129,2,841928.228,420964.114
41135,9,2803411.0164,311490.112933333
41137,6,645384.2653,107564.044216667
41185,9,2751282.3496,305698.038844444
41220,6,1846019.2135,307669.868916667
41223,9,1754706.0065,194967.334055556
41330,4,1709922.633,427480.65825
41371,6,1229748.3172,204958.052866667
41377,8,1713490.4564,214186.30705
41464,7,2230080.6591,318582.9513
41552,6,2043810.9746,340635.162433333
41568,8,1703549.4685,212943.6835625
41584,6,1815355.6701,302559.27835
41586,5,1735055.9754,347011.19508
41601,6,1926353.9686,321058.994766667
41620,8,2161296.5265,270162.0658125
41633,7,1405360.8008,200765.828685714
41713,6,1789270.7588,298211.793133333
41725,6,1030639.3639,171773.227316667
41726,6,1277042.7348,212840.4558
41755,3,459157.3564,153052.452133333
41756,8,2390007.5724,298750.94655
41784,5,2184957.76,436991.552
41863,8,1311506.7542,163938.344275
42012,6,1429219.4268,238203.2378
42024,5,707185.7264,141437.14528
42035,6,1741164.8095,290194.134916667
42080,6,1104127.3392,184021.2232
42083,5,1330839.2485,266167.8497
42122,7,1965333.0644,280761.866342857
42137,8,3197154.5204,399644.31505
42153,2,496723.2984,248361.6492
42164,3,675183.3538,225061.117933333
42202,7,3580553.1374,511507.591057143
42249,8,2885685.8138,360710.726725
42321,10,2101049.1748,210104.91748
42328,4,1282338.4786,320584.61965
42332,9,2367098.5692,263010.952133333
42333,7,1905504.9289,272214.989842857
42428,8,2656969.1387,332121.1423375
42441,4,840888.6062,210222.15155
42442,4,1197297.8668,299324.4667
42484,6,2145415.6759,357569.279316667
42502,4,668804.455,167201.11375
42529,4,777012.5064,194253.1266
42556,5,1273481.2329,254696.24658
42560,8,2021917.0556,252739.63195
42699,7,886715.3097,126673.615671429
42838,6,1557684.5986,259614.099766667
42841,4,1909602.7408,477400.6852
42922,5,1614005.0252,322801.00504
42967,5,1637797.5728,327559.51456
42970,6,2771156.6738,461859.445633333
43035,2,1277663.832,638831.916
43049,8,2264104.6067,283013.0758375
43097,8,1569357.2919,196169.6614875
43104,7,1675729.5214,239389.931628571
43108,4,542294.6118,135573.65295
43153,5,2763272.2118,552654.44236
43202,7,2022215.5778,288887.939685714
43209,8,1512225.5491,189028.1936375
43239,7,3457707.4024,493958.200342857
43255,8,2571729.1768,321466.1471
43277,3,251921.7146,83973.9048666667
43284,6,3052045.9251,508674.32085
43310,8,2761178.3717,345147.2964625
43354,5,1664656.5009,332931.30018
43356,7,1656872.5566,236696.079514286
43372,2,645949.315,322974.6575
43429,3,961365.1984,320455.066133333
43482,7,2403766.4383,343395.205471429
43497,4,1233302.9794,308325.74485
43539,5,1466069.9074,293213.98148
43544,5,813576.5133,162715.30266
43607,4,1475289.2062,368822.30155
43610,11,2771656.3831,251968.7621
43612,5,2004964.9002,400992.98004
43634,3,831529.758,277176.586
43652,6,1600792.2591,266798.70985
43676,6,1477084.6981,246180.783016667
43747,6,1224165.9751,204027.662516667
43798,10,1547471.5514,154747.15514
43820,4,1134101.5712,283525.3928
43848,5,1965440.7208,393088.14416
43850,6,1301170.5648,216861.7608
43853,8,2151836.1217,268979.5152125
43940,7,1742209.5684,248887.0812
43968,5,885558.997,177111.7994
43978,7,2156532.0255,308076.003642857
44103,6,1099198.4582,183199.743033333
44130,3,781347.0925,260449.030833333
44218,5,1122189.5615,224437.9123
44233,3,573346.3109,191115.436966667
44247,7,2475473.0901,353639.012871429
44271,6,2045585.4691,340930.911516667
44405,5,846432.305,169286.461
44414,8,4138382.2736,517297.7842
44421,3,1813649.2115,604549.737166667
44497,5,1088643.701,217728.7402
44500,6,1181479.267,196913.211166667
44582,6,1345977.4858,224329.580966667
44603,4,1018998.0277,254749.506925
44641,5,860478.6623,172095.73246
44665,5,2081106.3554,416221.27108
44676,4,727659.4414,181914.86035
44708,4,935217.0994,233804.27485
44746,3,1364040.1587,454680.0529
44799,6,2124993.9302,354165.655033333
44824,6,1445914.2738,240985.7123
44839,2,152963.3217,76481.66085
44871,9,2988618.8017,332068.755744445
44938,7,2186842.6402,312406.091457143
44946,3,1130072.1808,376690.726933333
45058,8,2510833.2128,313854.1516
45088,3,1190170.9716,396723.6572
45112,6,723970.9889,120661.831483333
45113,2,1082516.3872,541258.1936
45122,7,2079384.7286,297054.961228571
45215,5,970190.0938,194038.01876
45277,7,2103575.2629,300510.751842857
45282,4,709755.3916,177438.8479
45335,9,3006130.3186,334014.479844445
45354,6,2134706.2195,355784.369916667
45370,8,2000894.0978,250111.762225
45379,8,1608652.8047,201081.6005875
45382,5,1130461.8329,226092.36658
45402,9,2230912.2833,247879.142588889
45407,9,2841500.446,315722.271777778
45419,5,963369.5721,192673.91442
45441,8,1780231.6639,222528.9579875
45448,4,1847504.3432,461876.0858
45463,5,1792493.8048,358498.76096
45497,4,1398441.5683,349610.392075
45523,4,1040998.1255,260249.531375
45573,6,1526459.7943,254409.965716667
45634,6,1322507.4122,220417.902033333
45644,9,2190189.8524,243354.428044445
45650,6,1388097.0808,231349.513466667
45667,7,1653766.5269,236252.360985714
45713,7,2719877.0703,388553.867185714
45788,7,2092440.6825,298920.0975
45814,6,2465949.5998,410991.599966667
45908,9,3495193.0456,388354.782844444
45915,8,2299674.2226,287459.277825
45938,5,903820.9017,180764.18034
45960,6,1407967.7171,234661.286183333
45967,5,2133680.8872,426736.17744
45988,4,2065098.0166,516274.50415
46003,5,1891866.4516,378373.29032
46021,3,560892.425,186964.141666667
46026,8,2805912.4386,350739.054825
46057,6,1538995.6277,256499.271283333
46081,6,1044624.9039,174104.15065
46082,4,1915455.648,478863.912
46108,6,1173740.5971,195623.43285
46111,6,1098799.008,183133.168
46121,2,1233751.8102,616875.9051
46150,3,1151424.7258,383808.241933333
46183,2,937126.6272,468563.3136
46222,3,700833.3242,233611.108066667
46289,9,1599920.3187,177768.9243
46335,7,726309.9272,103758.561028571
46358,10,3345013.667,334501.3667
46362,4,917277.5352,229319.3838
46400,4,1479995.5608,369998.8902
46444,9,1817727.344,201969.704888889
46487,4,1075137.4394,268784.35985
46508,8,1704994.518,213124.31475
46520,8,2421143.5112,302642.9389
46596,6,2851505.228,475250.871333333
46597,7,1185260.774,169322.967714286
46607,6,1215255.9436,202542.657266667
46680,8,3925158.2148,490644.77685
46683,7,1410291.1926,201470.170371429
46686,5,600375.8721,120075.17442
46726,3,1100310.9498,366770.3166
46751,5,1756632.143,351326.4286
46754,9,2853874.3429,317097.149211111
46784,5,727464.1214,145492.82428
46810,7,1831400.0945,261628.584928571
46915,11,2517334.4974,228848.590672727
47025,6,1878886.5558,313147.7593
47038,5,1918990.2193,383798.04386
47052,7,2480946.472,354420.924571429
47066,8,1950537.8349,243817.2293625
47091,6,2455275.1398,409212.5233
47136,6,2058743.1537,343123.85895
47225,2,771541.836,385770.918
47234,5,1363549.3462,272709.86924
47279,8,2279027.5751,284878.4468875
47336,12,2695590.5879,224632.548991667
47346,7,2898206.7105,414029.530071429
47353,6,1352257.0122,225376.1687
47448,5,1780938.2284,356187.64568
47479,6,1886872.0213,314478.670216667
47508,8,2398500.7726,299812.596575
47525,2,309762.145,154881.0725
47556,2,392214.1875,196107.09375
47611,8,1697809.2805,212226.1600625
